Product_ID,Product_Name,Total_Units_Sold,Total_Revenue,Number_of_Orders,First_Sale_Date,Last_Sale_Date,Average_Price,Avg_Revenue_Per_Order
01e47982-cfcd-4cc2-a5c0-e4c502678670,Carr-Tanner,5,6328.75,1,2021-09-09,2021-09-09,1265.75,6328.75
01e6a80b-4653-4de2-b438-bc76a4a3959d,Wood LLC,17,7275.32,3,2020-03-31,2021-10-23,427.96,2425.1066666666666
01e71f10-17fa-445a-81e3-1eaba1b51e7d,West Ltd,15,8391.75,2,2021-06-30,2021-10-21,559.45,4195.875
01e839c5-f79b-4017-b6ff-d919dbdad196,Berry PLC,3,722.67,1,2020-04-19,2020-04-19,240.89,722.67
01ebafa1-8c8b-4546-a52e-c5c063c6074b,Wolfe Group,8,6080.08,1,2023-03-02,2023-03-02,760.01,6080.08
01f569c1-933d-4e1e-8f69-b6b8f0529565,"Wright, Taylor and Bass",7,339.08,1,2023-12-29,2023-12-29,48.44,339.08
01f5e845-2f7a-4957-b625-bdbc528866b8,Mendoza Group,19,10784.400000000001,2,2020-03-05,2020-12-25,567.6,5392.200000000001
01f72525-c300-4c9b-bf68-4a362d4971a6,Conner-Frederick,3,2762.61,1,2020-12-29,2020-12-29,920.87,2762.61
01f76327-8141-4896-951a-f4619ad29239,Faulkner and Sons,9,5868.81,1,2023-03-01,2023-03-01,652.09,5868.81
01f811d4-2b8a-49fd-a34b-64e41f057009,Khan-Nguyen,27,22793.940000000002,4,2020-05-19,2023-08-19,844.2200000000001,5698.485000000001
01f8b221-aa45-4436-b236-7b5172ac596f,Beltran-Allen,22,4724.719999999999,4,2020-06-25,2022-03-17,214.75999999999996,1181.1799999999998
01fa0596-7f23-4748-92c8-0c6afb3d46e6,Boyd and Sons,16,913.9199999999998,2,2022-05-27,2023-09-26,57.11999999999999,456.9599999999999
01fb76e3-17de-4e87-ba1f-9895a3cb76c0,Pugh-Jimenez,6,2634.36,1,2021-01-02,2021-01-02,439.06,2634.36
01fd2bfa-256f-4eac-9713-b199bb4401cb,Phillips-Martinez,7,329.77,1,2022-11-29,2022-11-29,47.11,329.77
01fe8837-d1a5-4391-a82f-04cee478e181,"Barrett, Wilson and Stephens",1,149.76,1,2022-09-10,2022-09-10,149.76,149.76
02063316-9789-4703-8f50-01cc79068504,Peterson and Sons,4,1216.8,1,2020-01-12,2020-01-12,304.2,1216.8
0206de70-348a-4213-a3bd-0ee5b6684764,"Matthews, Lewis and Diaz",13,11258.26,2,2022-09-01,2023-07-13,866.02,5629.13
020ce844-67dc-4306-a838-68c2fe7ae7a7,"Delgado, Rose and Mason",30,21438.0,4,2020-05-27,2023-09-13,714.6,5359.5
020e0e56-4e6c-444b-8568-0eb5df4b01e7,Bolton-Hernandez,9,2183.13,1,2022-08-02,2022-08-02,242.57000000000002,2183.13
020e8b91-11b1-4d0d-ba1b-4b025201d1fb,Oconnor LLC,4,2030.68,1,2022-07-28,2022-07-28,507.67,2030.68
020f03c8-63ab-4b3b-93c5-966402b5a13e,Wise LLC,19,1571.8700000000001,2,2021-03-31,2023-03-09,82.73,785.9350000000001
020fa5a2-d339-4c19-a76b-62e738840e69,"Mathis, Silva and Rodriguez",3,423.18,1,2022-02-22,2022-02-22,141.06,423.18
02101ad6-0bb4-429f-b0bf-508d4df382db,"Mcneil, Donovan and Thomas",15,1400.6999999999998,3,2020-05-22,2021-03-19,93.37999999999998,466.8999999999999
0213f0e1-0db6-4664-8066-b709fbaeca68,"Baker, Rodriguez and Mitchell",14,4247.46,2,2022-05-10,2023-05-31,303.39,2123.73
021521d6-282f-4243-bfdf-4d522c7726e0,Stout LLC,12,4373.04,3,2020-09-20,2023-03-26,364.42,1457.68
02158492-efca-4c5d-b907-74d0d1db503d,Miller-Mendoza,5,290.15,2,2022-06-16,2023-04-17,58.029999999999994,145.075
0215dae9-4445-4f08-8e8e-37d09254364a,"Moore, Griffin and Jackson",24,9954.72,4,2021-11-07,2023-11-01,414.78,2488.68
02162cfa-a7fe-4a42-bec1-61e7f4a28ba8,Tyler-Cooper,5,2431.0,1,2021-01-30,2021-01-30,486.2,2431.0
021694ae-eed1-4f7c-b0e7-c59858800a79,Brown and Sons,10,11790.0,1,2021-11-09,2021-11-09,1179.0,11790.0
0216fda8-bdc7-4b27-ad30-1cab25c70a2f,"Parker, Smith and Bryant",4,4009.92,1,2021-01-19,2021-01-19,1002.48,4009.92
0217550e-c64e-4def-9063-15ee2bc7bf99,"Jennings, Hernandez and Frost",9,1259.91,3,2020-04-15,2023-12-31,139.99,419.97
0218f268-6700-4404-9f20-bc368177df68,"Johnson, Bell and Benson",10,4588.8,3,2022-02-11,2023-01-06,458.88,1529.6000000000001
021a5ac4-bd7c-442b-bbbc-3fcc5a456e88,Brooks-Young,10,4406.1,1,2023-09-30,2023-09-30,440.61,4406.1
02202311-05fb-400c-8700-7537ef731c66,"Green, Wilkerson and Buck",3,2332.98,1,2023-05-27,2023-05-27,777.66,2332.98
02250b38-5d17-4b36-8df3-627f6255334f,"Burnett, Perez and Ferguson",9,1947.1499999999999,2,2020-10-13,2021-02-12,216.35,973.5749999999999
0227e7a1-de50-4480-83b3-a8a384d4a670,"Thomas, Ochoa and Wells",4,3457.08,1,2021-03-18,2021-03-18,864.27,3457.08
02280837-63e2-41a2-8900-cad007c3ae94,"Richardson, Roberts and Day",16,3290.72,2,2021-07-14,2021-11-04,205.67,1645.36
02289e0a-ef3b-4adc-8c71-856037181744,"Jackson, Scott and Rice",33,17597.91,6,2020-06-14,2023-04-15,533.27,2932.985
0229b6e3-d00f-45ed-b96c-3e14ad22e17d,"Rodriguez, Humphrey and Walker",18,24370.92,2,2021-08-09,2023-02-25,1353.9399999999998,12185.46
022b54ea-0fdc-485c-be6a-9f5d3332bcdd,Watson and Sons,2,1187.4,2,2022-07-30,2023-06-12,593.7,593.7
022dde30-7293-4722-9424-29e0e5cc6bd8,Mason-Hayes,16,6918.08,3,2020-09-19,2023-09-25,432.38,2306.0266666666666
022decdb-b43f-49fe-9531-937760c8749f,Chen Inc,9,8781.300000000001,1,2020-04-18,2020-04-18,975.7000000000002,8781.300000000001
022e1e20-c1a9-41dc-8d7f-9d48b60b4b14,Moore-Davis,8,1517.12,2,2020-01-23,2020-10-28,189.64,758.56
02311cce-2edd-43fc-9673-37226dc4b6d5,"Hall, Murphy and Taylor",5,4420.1,2,2020-05-26,2022-09-10,884.0200000000001,2210.05
023335f7-56f9-4e59-8580-aa64311948dd,Francis Group,10,2945.2,1,2022-12-16,2022-12-16,294.52,2945.2
0238a05c-fe88-4100-95e2-974653d7d0cb,Edwards-Smith,13,16733.86,2,2021-06-30,2023-05-01,1287.22,8366.93
0239f1c5-d520-4785-9b0d-8659f86478cb,"Shelton, Bowen and Baldwin",10,196.2,3,2020-07-08,2022-07-19,19.619999999999997,65.39999999999999
023d7213-fd0c-44b9-82f4-c18b87ddf72a,West-Page,1,255.19,1,2021-07-31,2021-07-31,255.19,255.19
023f1bd1-af82-473e-8bcd-f80027484183,Sanchez and Sons,12,17059.8,2,2020-04-28,2021-03-20,1421.6499999999999,8529.9
024354ea-4223-4fbd-bd52-7a335f90a18f,White and Sons,8,2213.84,1,2023-05-12,2023-05-12,276.73,2213.84
024a422a-0357-4bdc-8e29-02d03aaa5de1,"Sullivan, Ruiz and Zamora",1,810.2,1,2021-08-22,2021-08-22,810.2,810.2
024b7b1b-17e1-4222-bb80-df8f73402c27,Guerra-Murray,16,284.16,2,2020-05-01,2023-02-26,17.76,142.08
024fb914-7f1a-4cb8-8e18-40f9279976ca,"Horton, Fitzpatrick and Torres",9,1727.37,1,2020-08-14,2020-08-14,191.92999999999998,1727.37
02598939-8abf-48e0-8404-8ff662f5beda,Lopez-Olsen,3,1312.14,1,2021-12-26,2021-12-26,437.38000000000005,1312.14
025c1ace-bd62-4cc9-aa39-57fb153f41a6,"Smith, Clark and Jenkins",4,4576.92,1,2020-01-11,2020-01-11,1144.23,4576.92
025f47cf-7439-47b2-9f04-0a912a817d83,Harrell-Fox,5,1965.95,1,2021-03-03,2021-03-03,393.19,1965.95
026323c3-37e5-4f39-8caa-7929ad3284ea,Christensen-Morgan,3,3641.79,1,2021-12-08,2021-12-08,1213.93,3641.79
0265413a-4663-4e0f-bbf8-5d87ae5a709a,"Ramirez, Rubio and Middleton",28,1241.8000000000002,4,2022-08-02,2023-05-26,44.35000000000001,310.45000000000005
02682e77-34a5-49fb-aaf6-060beb2f549c,Fleming Inc,15,13983.900000000001,2,2020-12-22,2023-12-25,932.2600000000001,6991.950000000001
0268aa61-5f9c-44fc-8953-416b3d394ea3,Clements-Holmes,13,1764.1,2,2022-11-03,2023-06-21,135.7,882.05
026be49b-0680-46b4-a854-2ea335411f23,Guerra PLC,2,702.08,1,2023-09-15,2023-09-15,351.04,702.08
027f4721-aa51-493c-8c6e-60e0a665f505,"Gomez, Allen and Tate",9,4812.39,3,2021-06-17,2023-02-15,534.71,1604.13
0281d20f-4f61-4981-b767-8827b40cc412,Andersen-Davis,18,12509.28,2,2020-01-08,2020-10-20,694.96,6254.64
0286b44e-3e1c-4618-a6d0-e0dff964956c,"Rivas, Escobar and Warren",10,9534.1,1,2021-06-19,2021-06-19,953.4100000000001,9534.1
02891e28-29b7-4620-87c1-c59d3cb7ece1,"Moore, Potter and Flores",27,7522.47,6,2020-05-20,2023-08-19,278.61,1253.7450000000001
028aa9e8-784a-4e31-9bca-02e83603ae66,"Rich, Lopez and Chung",26,6455.54,4,2020-01-25,2023-04-15,248.29,1613.885
028bd655-da40-4aaa-b14e-4c01e82bc88a,Ramos Group,10,14398.6,1,2020-02-16,2020-02-16,1439.8600000000001,14398.6
028eb661-f439-4b80-87dc-cafdb4d908e2,Wood-Schwartz,15,6458.7,3,2021-07-01,2023-02-03,430.58,2152.9
0294add7-961a-4d95-8885-deb416bfb8ba,Rodriguez Inc,10,1446.8000000000002,1,2020-06-23,2020-06-23,144.68,1446.8000000000002
0294f00c-b8df-4d0a-b9c4-21768af75ae0,Yang-Jones,31,12700.7,5,2021-03-19,2023-10-10,409.70000000000005,2540.1400000000003
0296c9e5-d6a2-45d3-ad64-fc3cfc926603,Alexander PLC,16,21167.199999999997,4,2020-05-22,2021-09-18,1322.9499999999998,5291.799999999999
02994d58-3117-4e8a-b6ff-68e1ed4fbed7,Snyder Group,10,1848.6,1,2022-03-24,2022-03-24,184.85999999999999,1848.6
029a3c9e-7f53-4618-8861-36efe8319aa5,Richards Inc,1,800.02,1,2020-09-16,2020-09-16,800.02,800.02
029e5a88-d213-4289-a9ea-f9d05ea2f21f,Garza Group,12,6703.2,2,2020-01-21,2020-05-27,558.6,3351.6
029fa9a5-aebe-4e29-8db5-af4460cdf5dc,Howell Group,16,12375.52,2,2021-06-20,2021-12-02,773.47,6187.76
02a32d57-0b6b-4923-ad0f-6e39d842277d,"Taylor, Villa and Phelps",3,783.1800000000001,1,2021-05-22,2021-05-22,261.06,783.1800000000001
02a41118-0d6d-499f-9a3f-427ec888116b,"Murray, Guerrero and Davis",10,1807.2,1,2020-12-14,2020-12-14,180.72,1807.2
02a5cec5-921e-4ec5-a46a-435f09d9ec6b,Hensley-Fernandez,4,1145.2,1,2022-02-17,2022-02-17,286.3,1145.2
02a88457-498d-4814-a333-5ac228ee4493,"Bolton, Phillips and Rodgers",18,6796.26,2,2021-05-18,2023-12-08,377.57,3398.13
02ab931f-9adf-4798-877d-4935c21c0271,"Miller, Gilbert and Gill",3,158.91,1,2023-12-03,2023-12-03,52.97,158.91
02af82c6-bb17-4fc5-a275-cdc8629e6994,Chavez-Thompson,24,11463.359999999999,4,2022-02-19,2022-09-02,477.63999999999993,2865.8399999999997
02b9c57c-d1ea-4d57-8c6d-222ad858d7f0,"Ortega, Snyder and Aguilar",11,1679.5900000000001,2,2020-07-22,2020-07-23,152.69000000000003,839.7950000000001
02bb1bff-c48f-4f2c-b48c-cf9df72b4e9d,"Anderson, Adkins and Burton",3,1114.71,1,2022-10-10,2022-10-10,371.57,1114.71
02be4cfc-8c28-4edf-9c0d-82a0f6a8b7f4,Robinson-Tucker,42,6111.42,6,2020-01-16,2023-06-12,145.51,1018.57
02bec860-a791-4411-b810-6d08078ac734,Mcbride-Morris,12,2696.04,2,2021-12-24,2023-09-05,224.67,1348.02
02bef93e-38de-4403-a682-4cdbb96f568e,Porter-Smith,1,217.38,1,2020-06-05,2020-06-05,217.38,217.38
02c72082-631a-4887-bcd4-adc7824dc743,Henderson-Hunt,16,1658.2400000000002,2,2020-01-11,2023-01-02,103.64000000000001,829.1200000000001
02ceb70a-8936-4076-af06-66ba37e4b297,"Rivera, Burgess and Watkins",8,1767.36,1,2023-06-11,2023-06-11,220.92,1767.36
02d15d7a-6e14-4732-8212-01d869349b30,"Mann, Reynolds and Nelson",13,2232.62,2,2020-04-20,2021-04-22,171.73999999999998,1116.31
02d308f6-d3e7-4992-963d-ee44906fd9d8,"Robinson, Jennings and Richard",16,2176.96,3,2020-02-09,2022-05-13,136.06,725.6533333333333
02d86010-3067-4e3c-8f38-441b72831039,Howell-Johnson,1,225.66,1,2023-11-18,2023-11-18,225.66,225.66
02db22a2-049d-49f2-a061-1bfad4b3749b,"Miller, Morrison and Cunningham",8,3487.36,1,2023-11-01,2023-11-01,435.92,3487.36
02dfcf2e-299c-4ebf-ab0e-7d399e92546d,"Jackson, Norman and Chavez",7,1780.94,2,2022-04-04,2023-10-19,254.42000000000002,890.47
02e1662c-ee0f-4715-9b37-32ec434ced30,Burns-Chen,10,1582.3,1,2020-08-12,2020-08-12,158.23,1582.3
02e2fe7e-8cfb-429a-9f33-4f48cc6ef0aa,"Best, Rivera and Jackson",5,3127.25,1,2023-07-04,2023-07-04,625.45,3127.25
02e48ed9-431d-4992-8521-71d4b3252e8d,Lyons Ltd,15,7424.25,4,2020-05-25,2023-05-01,494.95,1856.0625
02e4c96e-c082-4366-b2b8-34823baa4f43,"Craig, Harvey and Williams",6,2176.02,2,2022-07-21,2023-06-17,362.67,1088.01
02e575c1-22df-4bda-89a8-9951cbc82e41,Hogan-Colon,4,388.36,2,2022-07-29,2022-08-14,97.09,194.18
02e66916-ce0b-4b6e-8e53-d008e7ac95d7,Lindsey-Rosales,21,16577.61,4,2021-10-26,2023-08-09,789.4100000000001,4144.4025
02e68d6a-90c0-4f81-b299-55e8ed466f71,Webb-Proctor,2,275.82,1,2020-05-06,2020-05-06,137.91,275.82
02e6f433-c341-4b91-871f-34869f6323f8,Roberts-Ewing,2,2174.94,1,2020-09-04,2020-09-04,1087.47,2174.94
02e9f6c6-ae85-4749-9a41-4bab8d08eb12,Morrow Inc,5,2769.8,1,2023-07-09,2023-07-09,553.96,2769.8
02eb45ed-89f5-4648-bf6f-08448d8a60ac,Davis and Sons,20,3243.8,3,2020-02-02,2022-11-07,162.19,1081.2666666666667
02ebfd6e-3c0f-4d75-9618-cbec5803b510,Hogan-Beard,10,462.00000000000006,2,2022-11-04,2023-06-14,46.2,231.00000000000003
02ecb7f4-abae-49b4-92b8-360a04fca28f,Arias Group,11,6634.32,2,2023-03-17,2023-12-05,603.12,3317.16
02edaf7c-d71b-404d-84dd-2be5fdf3a9fe,"Cunningham, Hudson and Coffey",5,1584.8,1,2021-06-14,2021-06-14,316.96,1584.8
02f22fc8-eb7a-4dbb-af29-976e50987089,Baker LLC,7,6274.73,2,2020-04-05,2021-02-14,896.39,3137.365
02f2ea7e-2cc6-46fb-afa2-faf61a03977b,Huber Ltd,8,2279.3599999999997,2,2022-03-30,2022-08-08,284.91999999999996,1139.6799999999998
02f3b55c-e645-4ee8-a8de-96ad022e7f69,Walton and Sons,8,51.36,1,2020-06-09,2020-06-09,6.42,51.36
02f4b75d-c486-4292-aa87-9d19f46e040b,Nguyen-Chung,17,15756.96,2,2020-12-27,2022-05-12,926.88,7878.48
02f4d7d7-89fc-4e31-8231-050f2e179c97,Bass-Mcneil,9,600.21,1,2023-05-15,2023-05-15,66.69,600.21
02f51d46-0b88-409b-a2b4-4a4c515e4817,Newton-Thomas,19,3114.86,3,2021-04-06,2023-11-11,163.94,1038.2866666666666
02f906af-df4f-4cc3-acc5-7a9e5cfe7854,Jenkins and Sons,4,2139.76,1,2020-01-28,2020-01-28,534.94,2139.76
02fa52a2-da1b-497d-b1ec-6ebeef1df10f,"Walton, Rush and Strong",6,3303.6000000000004,1,2021-06-29,2021-06-29,550.6,3303.6000000000004
02ff8886-d232-41e7-ab95-23be7a6a07fa,Donaldson PLC,7,12421.92,2,2021-01-07,2022-04-11,1774.56,6210.96
03072b6a-6eb6-43ef-9109-4fb12c0afd0e,Johnson and Sons,1,1097.05,1,2023-02-07,2023-02-07,1097.05,1097.05
030779c8-5d68-4640-9b32-9c914a33e28e,Galvan-Zuniga,1,784.13,1,2023-07-22,2023-07-22,784.13,784.13
030a26c3-0ea7-4958-b106-e7916ca6f4c4,Fisher PLC,15,24968.85,3,2020-10-05,2023-07-20,1664.59,8322.949999999999
030b1aba-6e85-465c-a92a-6c4037029ee0,"Mitchell, Rodriguez and Walsh",9,3501.45,3,2020-11-08,2023-10-05,389.04999999999995,1167.1499999999999
030b8388-059a-4e83-b0b0-36092a74aa3d,"Williams, Miller and Lopez",29,23870.77,5,2020-05-24,2023-04-25,823.13,4774.154
03133a96-45b7-454a-98ea-28ff8d51b99e,Miller-Brown,5,2656.85,1,2020-02-14,2020-02-14,531.37,2656.85
03170ce5-feda-47b2-a691-769f958bcd8f,Robertson-Dunn,10,8458.6,3,2021-08-28,2022-12-02,845.86,2819.5333333333333
031ca657-f0ff-4950-9f2d-0d6a992159a1,"Ali, Li and Williams",6,6683.280000000001,1,2022-12-18,2022-12-18,1113.88,6683.280000000001
031f13ab-2d09-45d0-8c77-d1b41a460b9c,Tate-Wallace,13,1177.67,2,2020-07-17,2022-05-22,90.59,588.835
031f6f59-e379-49bb-a15e-0f84d2d24ac7,Myers Inc,8,3217.12,1,2020-08-22,2020-08-22,402.14,3217.12
0321c898-bb09-4770-854f-bdb76086c794,Garcia Ltd,8,5832.88,2,2020-11-24,2021-02-07,729.11,2916.44
0325b5c6-d4f5-486f-a156-3988e63b072d,Johnson PLC,7,244.58,1,2021-01-14,2021-01-14,34.940000000000005,244.58
0327c4f4-1ece-49a7-9b62-05e42ebd14f9,Andrade-Edwards,1,254.82,1,2020-12-04,2020-12-04,254.82,254.82
0327df4e-fa9f-4f8c-b2fe-4c9988967f0e,Clark Inc,7,2384.27,2,2022-08-21,2023-11-13,340.61,1192.135
03287aa2-fe67-4508-8cd8-a0bc2f5039aa,"Little, Richards and Lang",12,15215.52,2,2020-01-25,2023-08-24,1267.96,7607.76
032aab3f-0935-49d0-8316-7c760e16fd04,Bridges Inc,8,8592.4,1,2021-12-31,2021-12-31,1074.05,8592.4
032b32b5-cc82-4f00-a48a-75c838919cda,"Leonard, West and Golden",1,163.47,1,2022-05-14,2022-05-14,163.47,163.47
032caea6-e43e-4553-832e-b23b6ff75f6c,Meza-Wright,16,9502.4,3,2020-12-09,2023-04-26,593.9,3167.4666666666667
03355c51-ee82-4553-9087-6bfc01db890b,Morgan PLC,1,1198.53,1,2020-09-21,2020-09-21,1198.53,1198.53
0339bf02-e321-48ab-8521-d9bead677c8a,"Jackson, Stewart and Cooper",5,2610.25,1,2022-09-26,2022-09-26,522.05,2610.25
033f9d81-56ca-4aaf-808f-6e92ff50b928,Tate-Johnson,8,1750.08,1,2020-12-18,2020-12-18,218.76,1750.08
03423032-2f3c-442b-a01d-0fe0b66e5885,Turner Ltd,30,19692.899999999998,5,2020-04-20,2023-10-28,656.43,3938.5799999999995
03424134-adfe-469e-9098-713521a032ce,Robertson PLC,3,1118.8799999999999,2,2020-09-24,2022-01-21,372.96,559.4399999999999
03476bc2-c556-47cd-8ee5-239e51c2cc8d,Mcdonald-Hayes,15,6276.9,2,2021-09-26,2023-01-15,418.46,3138.45
034af659-5a90-4338-b949-4e3d25760767,Bryan and Sons,9,3186.45,2,2021-09-20,2022-11-12,354.04999999999995,1593.225
035240ff-a478-4aba-97fa-aaff97408565,Brown Ltd,8,3033.36,1,2022-04-30,2022-04-30,379.17,3033.36
0352aecc-4d80-40a2-9af5-6103e826d12f,Trujillo Group,13,7948.33,2,2020-02-16,2023-12-22,611.41,3974.165
0355628a-c748-4acd-970b-a68b7b80ba32,Little Inc,4,1630.68,1,2023-10-04,2023-10-04,407.67,1630.68
035fedc7-e71a-4b74-92f0-13024a239f15,Dixon Ltd,17,6177.799999999999,3,2021-07-26,2022-11-02,363.4,2059.2666666666664
03612c34-567d-4d4e-a6c2-f817a293014a,"Obrien, Boyd and Brown",12,1975.3200000000002,2,2020-03-23,2021-05-29,164.61,987.6600000000001
03625209-8856-455a-b91a-25e8c356df0b,Carter-Taylor,5,4366.85,2,2020-10-20,2020-11-25,873.3700000000001,2183.425
03637b65-1e15-452b-ab7d-7d304aff665e,"Watkins, Graham and Stevens",6,2591.4,2,2021-01-14,2022-12-02,431.90000000000003,1295.7
0363842a-2670-47e1-814c-b73c58e49c32,"Ford, Thomas and Peterson",16,14339.36,2,2022-12-04,2023-10-31,896.21,7169.68
0364b683-1cee-4169-86ca-d2a0a4709393,Hubbard-Myers,8,5059.92,2,2020-08-26,2020-12-30,632.49,2529.96
0364ef19-d399-4071-afa7-172d53f539b7,"Powers, Gonzalez and Armstrong",6,2606.8200000000006,2,2020-09-03,2023-01-21,434.4700000000001,1303.4100000000003
0367e4ce-0f4b-4e4c-ab7e-635c50f2c3df,Thompson-Lee,4,5414.08,1,2021-06-10,2021-06-10,1353.52,5414.08
03698a47-3985-45ed-8aec-991ff9906c53,Black Group,1,141.22,1,2023-05-25,2023-05-25,141.22,141.22
037643a2-dfb9-4458-9b3c-b46f4d12288a,"Wood, Sosa and Galvan",6,2864.2799999999997,2,2022-12-14,2023-05-25,477.37999999999994,1432.1399999999999
03772e7f-0627-4718-b27e-ec02ff14606b,Salas Group,2,1140.16,1,2023-06-03,2023-06-03,570.08,1140.16
03783111-47cc-44ea-bbd9-5daa6b65929b,"Long, Guzman and Lee",13,1195.6100000000001,2,2021-11-26,2023-11-23,91.97000000000001,597.8050000000001
0380b34f-2cee-4d5a-ab9d-f3f91fbb06d9,"Quinn, Raymond and Hamilton",10,11722.5,1,2020-10-30,2020-10-30,1172.25,11722.5
03836aa3-8747-4717-895a-77ba70cf5c0b,"Barrett, Ross and Stevens",10,3638.5,1,2022-02-07,2022-02-07,363.85,3638.5
0383c7de-12e1-4803-a8d7-dba2ed08fb2f,Lara-Jacobs,3,343.32,1,2021-09-12,2021-09-12,114.44,343.32
0383c7f3-48c1-467e-9d4c-7cf939a7f67d,Welch Ltd,5,655.1999999999999,1,2023-04-21,2023-04-21,131.04,655.1999999999999
0384609f-0d36-46f4-bb1a-ffa95719b5cb,Newton-Boyd,7,1359.3999999999999,2,2020-11-19,2021-07-25,194.2,679.6999999999999
03865c43-5d7a-43a2-97f0-49c03c430400,Lyons-Kennedy,10,1328.1,1,2022-09-25,2022-09-25,132.81,1328.1
038747b2-246f-44e9-b265-e3a4dc0af550,Howell LLC,4,3401.6,1,2022-09-10,2022-09-10,850.4,3401.6
0389b411-af72-49eb-a579-6b2b50890c75,Hale-Mccoy,13,14044.029999999999,3,2020-05-15,2022-06-30,1080.31,4681.343333333333
038da929-2d12-432e-a66d-c4f3d480f9ee,"Owens, Barrett and Phillips",23,14545.89,5,2021-04-20,2022-07-08,632.43,2909.178
03916aa9-1a27-4de2-ae0e-3c5055c143a7,"Harrison, Hamilton and Williams",7,5787.32,1,2021-09-04,2021-09-04,826.76,5787.32
0391a4f1-c988-4862-a217-2aa196150694,Little LLC,1,281.42,1,2023-06-11,2023-06-11,281.42,281.42
0395329c-6e2d-441d-98ac-a59d3a178595,"Randall, Martin and Russo",9,7651.710000000001,1,2023-01-24,2023-01-24,850.19,7651.710000000001
0397fe86-41cc-4b03-906c-e2ca5fb518aa,Osborn Ltd,6,4785.360000000001,2,2020-09-24,2023-06-03,797.5600000000001,2392.6800000000003
0398797a-f178-46a4-a488-d2287a1993a0,Winters-Jackson,6,868.14,1,2020-03-26,2020-03-26,144.69,868.14
0399d7dd-a891-4d43-b81b-e11f9e1f0ba3,Brown LLC,4,911.52,1,2022-02-05,2022-02-05,227.88,911.52
039a51b0-3433-4506-ae7a-6a5fa15d8fce,"Ford, Robertson and Mcdowell",8,9877.12,2,2022-08-21,2023-01-14,1234.64,4938.56
039cfb43-db55-4b74-a40a-bf6d70897678,Bernard LLC,25,9827.5,6,2020-02-01,2023-09-19,393.1,1637.9166666666667
039e2893-9334-4e89-a7d2-ee2c14120df9,"Wilson, Blair and Wilkins",4,1250.56,1,2020-03-04,2020-03-04,312.64,1250.56
039eaafb-b6bc-445e-95f6-4104c9977381,"Hoover, Barnes and Ward",13,3904.0299999999997,3,2021-07-31,2022-06-21,300.31,1301.3433333333332
03a03df1-4561-4101-8a16-5adf50b6aabc,Mcdonald Ltd,3,853.8000000000001,1,2021-09-15,2021-09-15,284.6,853.8000000000001
03a527f3-0570-47b8-8939-08e52e529be7,Benitez-Calhoun,25,2358.75,3,2022-10-19,2023-06-28,94.35,786.25
03a60a47-340a-46d3-bdc9-0dc0a76e28db,Franklin PLC,3,3043.2599999999998,2,2021-09-25,2023-12-05,1014.42,1521.6299999999999
03a68eac-a9dd-44d2-9394-5e0cbe5cb645,"Burgess, Jones and Pope",9,997.92,2,2021-03-19,2022-05-13,110.88,498.96
03a77a09-d1fe-45b3-998b-731044a9d7cd,Gutierrez-Harrington,9,1381.05,1,2022-05-13,2022-05-13,153.45,1381.05
03aaae54-3c01-40a9-90ae-9e93db46acdd,Jimenez-Spence,27,22738.589999999997,4,2021-02-05,2023-07-22,842.1699999999998,5684.647499999999
03ab3a05-85fd-4bfc-8b9c-af8bd8fbf321,"Wilson, Cox and Rodgers",9,3264.03,1,2022-11-19,2022-11-19,362.67,3264.03
03ace17d-a1d6-4d09-9df3-859c1d0496f8,Dudley-Lynch,15,11023.8,2,2020-04-19,2023-05-31,734.92,5511.9
03ad006c-98f9-4784-8675-22d00f6a8eeb,Robbins and Sons,5,2493.55,1,2023-09-29,2023-09-29,498.71000000000004,2493.55
03b41435-6e34-43ca-9f13-752ad9275416,Hernandez LLC,7,3962.35,1,2020-11-09,2020-11-09,566.05,3962.35
03b581ac-de17-4d9a-9019-a196fecfb3e3,"Shannon, Miller and Green",19,7991.59,2,2021-04-08,2021-05-13,420.61,3995.795
03b6c21b-5d1b-4b0e-920c-6129b6ed8178,Meza LLC,23,15032.34,3,2022-06-30,2023-11-25,653.58,5010.78
03ba0a23-0cc3-4446-914e-72ee04595f2c,Stout PLC,9,2059.65,1,2020-03-26,2020-03-26,228.85000000000002,2059.65
03bc68e9-4e97-4977-8ae5-df3629388eae,Downs Group,19,14997.080000000002,2,2021-05-16,2022-09-09,789.32,7498.540000000001
03bf8923-e639-4b55-af47-76e31aecdc8a,"Ayala, Mckinney and Wilson",8,3116.64,1,2020-11-11,2020-11-11,389.58,3116.64
03c0a0f4-6066-4bb9-9d8d-40306f645317,"Pittman, Gonzalez and Green",9,6624.09,1,2022-05-07,2022-05-07,736.01,6624.09
03c1ddfd-0d45-4018-8456-9e95d9f2c1dd,Wong Inc,6,1114.32,2,2020-03-09,2023-04-21,185.72,557.16
03c1ec99-fa78-47f5-8f60-0bb2030ada67,"Lane, Jackson and Dudley",10,3389.3,2,2022-05-08,2023-02-01,338.93,1694.65
03ccd7f9-b606-41b1-bacd-a49e0331ce1b,Cooper Group,5,3693.35,1,2021-11-15,2021-11-15,738.67,3693.35
03d2d90c-216f-48b5-9461-a29d433f0e7b,Flowers-Macias,7,636.23,1,2021-10-17,2021-10-17,90.89,636.23
